,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
4129,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 137, 0, 0, 0)",22583186927616,tcp://10.201.0.212:38577,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.9538076,tcp://10.201.0.220:8786,1713455689.9683084,1713455689.9727356,0.004427194595336914,1,1713455690.0355442
4130,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 5, 0, 0, 0)",22583178522624,tcp://10.201.0.212:38577,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.95387,tcp://10.201.0.220:8786,1713455689.968545,1713455689.9745996,0.00605463981628418,1,1713455690.0378933
4131,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 2, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,waiting,processing,task-finished-1713455689.95387,tcp://10.201.0.220:8786,,,,,1713455690.0397055
4132,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 137, 0, 0, 0)",22583189028864,tcp://10.201.0.212:38577,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.9539087,tcp://10.201.0.220:8786,1713455689.9680731,1713455689.97478,0.006706953048706055,1,1713455690.0415463
4133,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 135, 0, 0, 0)",22904511086592,tcp://10.201.0.229:44955,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.856085,tcp://10.201.0.220:8786,1713455689.8982608,1713455689.9080796,0.009818792343139648,1,1713455690.0434632
4134,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 76, 0, 0, 0)",22904523694080,tcp://10.201.0.229:44955,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.8561175,tcp://10.201.0.220:8786,1713455689.8975794,1713455689.908235,0.010655641555786133,1,1713455690.0452213
4135,"('array-8838909ee9756e34565341881e2e6f0c', 149)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.8561175,tcp://10.201.0.220:8786,,,,,1713455690.0469675
4136,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 76, 0, 0, 0)",22904508985344,tcp://10.201.0.229:44955,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.8643043,tcp://10.201.0.220:8786,1713455689.8978465,1713455689.9088056,0.010959148406982422,1,1713455690.048767
4137,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 148, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455689.8643043,tcp://10.201.0.220:8786,,,,,1713455690.0506628
4138,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 132, 0, 0, 0)",22445230649344,tcp://10.201.0.212:38553,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.6119761,tcp://10.201.0.220:8786,1713455689.6721387,1713455689.6723173,0.0001785755157470703,3324,1713455690.0525582
4139,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 132, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455689.6119761,tcp://10.201.0.220:8786,,,,,1713455690.0537515
4140,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 131, 0, 0, 0)",22445230649344,tcp://10.201.0.212:38553,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.6120038,tcp://10.201.0.220:8786,1713455689.6723936,1713455689.6725292,0.00013566017150878906,3324,1713455690.0555446
4141,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 131, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455689.6120038,tcp://10.201.0.220:8786,,,,,1713455690.057437
4142,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 95, 0, 0, 0)",22603413045248,tcp://10.201.0.229:37485,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.6400201,tcp://10.201.0.220:8786,1713455689.6818168,1713455689.6857808,0.003963947296142578,1,1713455690.0593324
4143,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 47, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.6400201,tcp://10.201.0.220:8786,,,,,1713455690.061027
4144,"('array-8838909ee9756e34565341881e2e6f0c', 148)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.6400201,tcp://10.201.0.220:8786,,,,,1713455690.062293
4145,"('array-8838909ee9756e34565341881e2e6f0c', 130)",23160201756672,tcp://10.201.0.212:34699,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455689.8181388,tcp://10.201.0.220:8786,1713455689.8583443,1713455689.8583813,3.695487976074219e-05,336,1713455690.0637205
4146,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 130, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455689.8181388,tcp://10.201.0.220:8786,,,,,1713455690.0649567
4147,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 33, 0, 0, 0)",22970668605440,tcp://10.201.0.229:45945,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,processing,memory,task-finished-1713455689.7480078,tcp://10.201.0.220:8786,1713455689.752058,1713455689.7566993,0.004641294479370117,1,1713455690.0686228
4148,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 67, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.7480078,tcp://10.201.0.220:8786,,,,,1713455690.0708592
4149,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 66, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.7480078,tcp://10.201.0.220:8786,,,,,1713455690.0741622
4150,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 16, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,waiting,processing,task-finished-1713455689.7480078,tcp://10.201.0.220:8786,,,,,1713455690.0775836
4151,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 4, 0, 0, 0)",22685083746304,tcp://10.201.0.212:45449,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,processing,memory,task-finished-1713455689.7663631,tcp://10.201.0.220:8786,1713455689.786218,1713455689.802064,0.01584601402282715,1,1713455690.0810766
4152,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 9, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,memory,released,task-finished-1713455689.7663631,tcp://10.201.0.220:8786,,,,,1713455690.084179
4153,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 8, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,memory,released,task-finished-1713455689.7663631,tcp://10.201.0.220:8786,,,,,1713455690.0875287
4154,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 5, 0, 0, 0)",22583180623872,tcp://10.201.0.212:38577,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.9764118,tcp://10.201.0.220:8786,1713455689.9728708,1713455689.9951582,0.022287368774414062,1,1713455690.0910861
4155,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 2, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,waiting,processing,task-finished-1713455689.9764118,tcp://10.201.0.220:8786,,,,,1713455690.0943837
4156,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 82, 0, 0, 0)",22603064393728,tcp://10.201.0.229:37485,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.7529035,tcp://10.201.0.220:8786,1713455686.152967,1713455687.5379152,1.3849482536315918,81232800,1713455690.0979745
4157,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 82, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.7529035,tcp://10.201.0.220:8786,,,,,1713455690.1009684
4158,"('array-8838909ee9756e34565341881e2e6f0c', 82)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.7529035,tcp://10.201.0.220:8786,,,,,1713455690.1041996
4159,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 82, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.7529035,tcp://10.201.0.220:8786,,,,,1713455690.1076314
4160,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 82, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.7529035,tcp://10.201.0.220:8786,,,,,1713455690.111043
4161,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 100, 0, 0, 0)",22583182725120,tcp://10.201.0.212:38577,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455690.0074232,tcp://10.201.0.220:8786,1713455684.853903,1713455690.0067613,5.152858257293701,258990240,1713455690.1161406
4162,"('array-8838909ee9756e34565341881e2e6f0c', 100)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455690.0074232,tcp://10.201.0.220:8786,,,,,1713455690.1176372
4163,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 100, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455690.0074232,tcp://10.201.0.220:8786,,,,,1713455690.1219716
4164,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 100, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455690.0074232,tcp://10.201.0.220:8786,,,,,1713455690.126446
4165,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 100, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455690.0074232,tcp://10.201.0.220:8786,,,,,1713455690.1308334
4166,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 3, 0, 0, 0)",22445437800448,tcp://10.201.0.212:38553,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,processing,memory,task-finished-1713455689.696382,tcp://10.201.0.220:8786,1713455689.6712995,1713455689.739533,0.06823348999023438,1,1713455690.1354148
4167,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 7, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,memory,released,task-finished-1713455689.696382,tcp://10.201.0.220:8786,,,,,1713455690.1395683
4168,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 6, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,memory,released,task-finished-1713455689.696382,tcp://10.201.0.220:8786,,,,,1713455690.1438725
4169,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 58, 0, 0, 0)",22872266690560,tcp://10.201.0.229:41793,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,processing,memory,task-finished-1713455689.7771606,tcp://10.201.0.220:8786,1713455689.8246572,1713455689.8262644,0.0016071796417236328,1,1713455690.1483898
4170,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 117, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.7771606,tcp://10.201.0.220:8786,,,,,1713455690.152734
4171,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 116, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.7771606,tcp://10.201.0.220:8786,,,,,1713455690.1564915
4172,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 129, 0, 0, 0)",22970678059008,tcp://10.201.0.229:45945,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.8840325,tcp://10.201.0.220:8786,1713455689.9092984,1713455689.9094937,0.0001952648162841797,3324,1713455690.1672711
4173,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 40, 0, 0, 0)",22685085847552,tcp://10.201.0.212:45449,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,processing,memory,task-finished-1713455689.9146752,tcp://10.201.0.220:8786,1713455689.9630258,1713455689.9632375,0.0002117156982421875,1,1713455690.1706567
4174,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 80, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.9146752,tcp://10.201.0.220:8786,,,,,1713455690.1749218
4175,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 81, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455689.9146752,tcp://10.201.0.220:8786,,,,,1713455690.1781597
4176,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 150, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455689.9146752,tcp://10.201.0.220:8786,,,,,1713455690.1823118
4177,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 40, 0, 0, 0)",22685085847552,tcp://10.201.0.212:45449,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,processing,memory,task-finished-1713455689.9147077,tcp://10.201.0.220:8786,1713455689.9633322,1713455689.9634712,0.00013899803161621094,1,1713455690.1864154
4178,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 80, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.9147077,tcp://10.201.0.220:8786,,,,,1713455690.190457
4179,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 81, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.9147077,tcp://10.201.0.220:8786,,,,,1713455690.19384
4180,"('array-8838909ee9756e34565341881e2e6f0c', 150)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455689.9147077,tcp://10.201.0.220:8786,,,,,1713455690.196818
4181,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",22603066494976,tcp://10.201.0.229:37485,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.829809,tcp://10.201.0.220:8786,1713455686.1022804,1713455687.6148624,1.5125820636749268,86308167,1713455690.2067957
4182,"('array-8838909ee9756e34565341881e2e6f0c', 111)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.829809,tcp://10.201.0.220:8786,,,,,1713455690.2099233
4183,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 111, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.829809,tcp://10.201.0.220:8786,,,,,1713455690.2138348
4184,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 111, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.829809,tcp://10.201.0.220:8786,,,,,1713455690.2184625
4185,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 111, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.829809,tcp://10.201.0.220:8786,,,,,1713455690.2219746
4186,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 118, 0, 0, 0)",22970673856512,tcp://10.201.0.229:45945,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455689.88842,tcp://10.201.0.220:8786,1713455689.9085612,1713455689.9135587,0.0049974918365478516,1,1713455690.2283545
4187,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 118, 0, 0, 0)",22970684362752,tcp://10.201.0.229:45945,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455689.8884494,tcp://10.201.0.220:8786,1713455689.9089358,1713455689.9139183,0.004982471466064453,1,1713455690.2290888
4188,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 2, 0, 0, 0)",22685090050048,tcp://10.201.0.212:45449,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,processing,memory,task-finished-1713455689.9338453,tcp://10.201.0.220:8786,1713455689.9391565,1713455689.94352,0.004363536834716797,1,1713455690.232508
4189,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 4, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,memory,released,task-finished-1713455689.9338453,tcp://10.201.0.220:8786,,,,,1713455690.235883
4190,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 5, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,memory,released,task-finished-1713455689.9338453,tcp://10.201.0.220:8786,,,,,1713455690.2387948
4191,"('block-info-save_file-331f10de8fa1ebe88ba72697a5c718c8', 0, 0, 0, 0)",,,block-info,block-info-save_file-331f10de8fa1ebe88ba72697a5c718c8,queued,processing,task-finished-1713455689.9338453,tcp://10.201.0.220:8786,,,,,1713455690.2418423
4192,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",22445439901696,tcp://10.201.0.212:38553,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.8819726,tcp://10.201.0.220:8786,1713455688.1723635,1713455688.1799042,0.007540702819824219,85507632,1713455690.2448397
4193,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.8819726,tcp://10.201.0.220:8786,,,,,1713455690.2482414
4194,"('array-8838909ee9756e34565341881e2e6f0c', 105)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455689.8819726,tcp://10.201.0.220:8786,,,,,1713455690.2517529
4195,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 105, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455689.8819726,tcp://10.201.0.220:8786,,,,,1713455690.2548563
4196,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 105, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455689.8819726,tcp://10.201.0.220:8786,,,,,1713455690.2571926
4197,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 58, 0, 0, 0)",22872256184320,tcp://10.201.0.229:41793,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,processing,memory,task-finished-1713455689.7962737,tcp://10.201.0.220:8786,1713455689.8447711,1713455689.852971,0.008199930191040039,1,1713455690.2592826
4198,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 116, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.7962737,tcp://10.201.0.220:8786,,,,,1713455690.2614594
4199,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 117, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455689.7962737,tcp://10.201.0.220:8786,,,,,1713455690.2649436
4200,"('block-info-save_file-331f10de8fa1ebe88ba72697a5c718c8', 1, 0, 0, 0)",,,block-info,block-info-save_file-331f10de8fa1ebe88ba72697a5c718c8,queued,processing,task-finished-1713455689.7962737,tcp://10.201.0.220:8786,,,,,1713455690.26919
4201,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0)",22603415146496,tcp://10.201.0.229:37485,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455689.9279013,tcp://10.201.0.220:8786,1713455685.9040456,1713455685.9771366,0.07309103012084961,92020086,1713455690.273594
4202,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 127, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455689.9279013,tcp://10.201.0.220:8786,,,,,1713455690.2769616
